,time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C00369__chlo,DM_C02094__chlo,EX_C00244__dra,DM_C05306__chlo,DM_C05307__chlo,EX_C00011__dra,DM_C00116__cytop,DM_C00404__vacu
61,6.099999999999994,-7.446105260434425e-14,0.0,0.0004117937094562398,5.4515532642523605e-08,-0.5136723239057116,0.00027374988827406227,0.00015823692963818628,-6.187573784712189,0.12632085754382763,0.0
62,6.199999999999994,-7.229231411856872e-14,0.0,0.0004041074432304609,5.110092662392e-08,-0.4972154561405001,0.00026496751327099283,0.00015316041229537157,-6.020514902187437,0.12418822832478656,0.0
63,6.299999999999994,-7.460955395572403e-14,0.0,0.00039650819746429,4.805026860072141e-08,-0.48158664479532587,0.0002566199873546824,0.00014833525280617482,-5.861205485557553,0.12211352668160702,0.0
64,6.399999999999993,-6.969663424757634e-14,0.0,0.0003889949717026291,4.53148169704077e-08,-0.4667356528783056,0.00024868186968441633,0.00014374674548232156,-5.70918471187592,0.12009448361084013,0.0
65,6.499999999999993,-6.599956935385058e-14,0.0,0.0003815668003714829,4.28534736212005e-08,-0.4526154753946826,0.0002411292605349239,0.00013938107545371324,-5.56402148331482,0.1181289400189011,0.0
66,6.5999999999999925,-6.155999770322594e-14,0.0,0.0003742227499666088,4.06314283138355e-08,-0.43918212440495646,0.0002339397083458431,0.0001352252649397937,-5.42531242037388,0.11621484040064667,0.0
67,6.699999999999992,-6.273563340164919e-14,0.0,0.0003669619164988545,3.861906884322769e-08,-0.4263944288814794,0.00022709212221805466,0.00013126712266939576,-5.292679997961176,0.11435022694640301,0.0
68,6.799999999999992,-6.107118075493416e-14,0.0,0.00035978342316893936,3.679110030545462e-08,-0.41421384830054414,0.00022056668955940732,0.00012749519627711407,-5.165770813349756,0.11253323404348377,0.0
69,6.8999999999999915,-5.669967222369192e-14,0.0,0.00035268641824787606,3.5125829783956026e-08,-0.4026042989875508,0.00021434479859527332,0.00012389872751171867,-5.0442539759651535,0.11076208314137037,0.0
70,6.999999999999991,-5.795574615411254e-14,0.0,0.0003456700731422216,3.36045825870777e-08,-0.3915319923067824,0.00020840896547392137,0.00012046761010053258,-4.927819609815857,0.109035077952511,0.0
71,7.099999999999991,-5.864875246055152e-14,0.0,0.00033873358062581557,3.2211223635350425e-08,-0.38096528385539286,0.0002027427657084978,0.00011719235012051896,-4.816177460147563,0.10735059996320352,0.0
72,7.19999999999999,-5.696883092306777e-14,0.0,0.00033187615322190136,3.0931763307364966e-08,-0.3708745328838637,0.00019733076971101417,0.00011406402873469027,-4.709055596597558,0.10570710423125823,0.0
73,7.29999999999999,-5.520228359727914e-14,0.0,0.0003250970217213286,2.9754031445000544e-08,-0.36123197122277123,0.0001921584821860052,0.00011107426715954058,-4.606199205752708,0.1041031154491706,0.0
74,7.39999999999999,-5.103496442418409e-14,0.0,0.0003183954336996534,2.8667406595525256e-08,-0.3520115808782322,0.0001872122850714315,0.00010821519368290838,-4.5073694647942615,0.10253722423736371,0.0
75,7.499999999999989,-5.278604285920399e-14,0.0,0.0003117706522756639,2.7662590272107017e-08,-0.34318898005373677,0.00018247938401752626,0.00010547941272689378,-4.412342494122939,0.1010080836827581,0.0
76,7.599999999999989,-5.1180371997410124e-14,0.0,0.0003052219551162006,2.6731418022008147e-08,-0.33474131700004944,0.00017794775819293175,0.0001028599758340646,-4.320908383228968,0.09951440610734798,0.0
77,7.699999999999989,-4.8785787706411184e-14,0.0,0.00029874863338305796,2.5866700673523082e-08,-0.32664717075456584,0.00017360611301228877,0.00010035035434236345,-4.2328702804270515,0.09805496001391999,0.0
78,7.799999999999988,-4.685217636032031e-14,0.0,0.0002923499907650606,2.506209048289227e-08,-0.31888645850746006,0.00016944383572895517,9.794441371615905e-05,-4.1480435441221895,0.09662856721491853,0.0
79,7.899999999999988,-4.657992388279072e-14,0.0,0.0002860253425881576,2.431196788451501e-08,-0.3114403491373375,0.0001654509537247333,9.563638943626202e-05,-4.066254951250488,0.09523410013179663,0.0
80,7.999999999999988,-4.256419983922919e-14,0.0,0.0002797740149970366,2.3611345352189288e-08,-0.3042911824918334,0.00016161809533726752,9.342086435680203e-05,-3.9873419588657026,0.09387047925316948,0.0
81,8.099999999999987,-4.2248634467547164e-14,0.0,0.0002735953442023352,2.2955785521842958e-08,-0.2974223940190027,0.00015793645307471708,9.129274744203298e-05,-3.9111520151453205,0.0925366707410088,0.0
82,8.199999999999987,-4.468343787454479e-14,0.0,0.0002674886757881513,2.2341331241882534e-08,-0.2908184443834549,0.00015439774907540963,8.92472538008148e-05,-3.837541916367031,0.09123168417494774,0.0
83,8.299999999999986,-4.4330747165017815e-14,0.0,0.000261453364074995,2.1764445632630897e-08,-0.2844647537272215,0.00015099420267833554,8.727988594123441e-05,-3.766377206661105,0.0899545704255237,0.0
84,8.399999999999986,-4.2833358538605045e-14,0.0,0.00025548877153381546,2.1221960572166762e-08,-0.27834764025939845,0.0001477184999778687,8.538641617217844e-05,-3.697531617578906,0.08870441964788657,0.0
85,8.499999999999986,-4.018817821715273e-14,0.0,0.00024959426824708395,2.0711032298440296e-08,-0.2724542628808999,0.00014456376524338358,8.356287008288069e-05,-3.6308865447335217,0.08748035938812736,0.0
86,8.599999999999985,-4.056871293006341e-14,0.0,0.00024376923141331778,2.0229103039556593e-08,-0.26677256757132783,0.00014152353409108148,8.18055110353072e-05,-3.5663305589676155,0.08628155279496981,0.0
