,time,e_ActiveBiomass__cytop,EX_C00009__dra,DM_C00369__chlo,DM_C02094__chlo,EX_C00244__dra,DM_C05306__chlo,DM_C05307__chlo,EX_C00011__dra,DM_C00116__cytop
89,7.416666666666657,0.12857165958830863,-0.0377821768185307,0.0011878680085166734,2.271637843704584e-05,-0.6223894578506267,0.00032120367152426647,0.0001856668621527552,-8.9088805129442,0.1190531088146169
90,7.49999999999999,0.12791774348454796,-0.03759001647825598,0.0011900661239330809,2.2752849639241468e-05,-0.6192252423843253,0.0003197697114583011,0.00018483798350190815,-8.86951776845165,0.11769934451987062
91,7.583333333333323,0.1271293342722146,-0.037358333879138256,0.00119202862838131,2.2783211521249465e-05,-0.6154103596752182,0.0003180610260483209,0.00018385030407417393,-8.82389083909508,0.11635972280160846
92,7.666666666666656,0.12616150131558154,-0.037073925666510736,0.0011936971327628446,2.2808190443565417e-05,-0.6107274802892038,0.0003159924116259427,0.00018265457319418654,-8.76986747947511,0.11503439699729832
93,7.749999999999989,0.1249473176453174,-0.036717124624453076,0.0011949936016727013,2.2828775723917202e-05,-0.6048528997035312,0.00031344030306175495,0.00018117936593165025,-8.70428783163753,0.11372361356633
94,7.833333333333322,0.12338288906744554,-0.03625740031710374,0.001195810169872016,2.284635247231146e-05,-0.5972841533121522,0.00031021900805417737,0.0001793173456960563,-8.622270290402392,0.11242775139509087
95,7.916666666666655,0.12129860687376154,-0.03564491138576455,0.0011959918205754257,2.2862928986296755e-05,-0.5872010358056946,0.000306037280262472,0.00017690016200142886,-8.515882406095757,0.11114738664882316
96,7.9999999999999885,0.11839972061951551,-0.034793042215022316,0.0011953052020715546,2.2881549406628864e-05,-0.5731783299665978,0.0003004138568662323,0.00017364962824637704,-8.371401256868012,0.10988340563711667
97,8.083333333333321,0.11413184058292977,-0.0335388793715218,0.0011933784538202645,2.290709798275943e-05,-0.5525357337548409,0.0002925002774475975,0.00016907530488300434,-8.163131049654812,0.10863721467286802
98,8.166666666666655,0.10734066719434279,-0.03154321940575107,0.0011895746151141008,2.294801219211131e-05,-0.5196934710589975,0.00028067311344809586,0.00016223879390063343,-7.837807011323003,0.10741116399630349
99,8.24999999999999,0.09529096400893247,-0.028002283418616,0.0011826947937043277,2.3020362564563645e-05,-0.4614321728671995,0.0002614828106941891,0.00015114613334924224,-7.269751689926714,0.10620949829363834
100,8.333333333333323,0.07054051447419085,-0.020729095348595964,0.001170183327207374,2.3158992420581682e-05,-0.34179012414263593,0.00022656375025327982,0.00013096170534871666,-6.118247628451707,0.10504077787718824
101,8.416666666666657,0.015743831504009854,-0.004626495664665893,0.0011457163660691088,2.3452140029193392e-05,-0.07692811431647392,0.00015266964978730683,8.824835247821204e-05,-3.5882629921675524,0.10392488208340778
102,8.499999999999991,4.917785610655441e-14,0.0,0.0010936757270206873,2.412259478821813e-05,-1.802451723508711e-13,0.0,0.0,-2.7691639491058715,0.10291038781392227
103,8.583333333333325,5.035552312966351e-14,0.0,0.0010350178573106071,2.4803016096503605e-05,-1.839237643640316e-13,0.0,0.0,-2.663293199595322,0.10194007984602409
104,8.666666666666659,4.272167235967275e-14,0.0,0.0009784522117306758,2.5465953321865172e-05,-1.5634194359719298e-13,0.0,0.0,-2.561157507867566,0.10099148877012658
105,8.749999999999993,4.2402051567655066e-14,0.0,0.0009239320490647893,2.6110994107328312e-05,-1.5485384607649792e-13,0.0,0.0,-2.462672109299271,0.10006362026095468
106,8.833333333333327,4.3377823427023403e-14,0.0,0.0008714094588862294,2.6737832728610658e-05,-1.5926443657514597e-13,0.0,0.0,-2.3677503067327894,0.09915552550798556
107,8.91666666666666,3.949992770358025e-14,0.0,0.0008208355875550279,2.7346261376890843e-05,-1.4409309392240048e-13,0.0,0.0,-2.2763038630814107,0.09826629969860244
108,8.999999999999995,3.756097984185867e-14,0.0,0.0007721608507317186,2.7936161558198228e-05,-1.3628091727359302e-13,0.0,0.0,-2.1882433703292143,0.09739508050513132
109,9.083333333333329,3.6875372723018387e-14,0.0,0.0007253351322891715,2.8507495708968427e-05,-1.3494444449423745e-13,0.0,0.0,-2.103478594722602,0.09654104658060546
110,9.166666666666663,3.4070030681036104e-14,0.0,0.0006803079696293193,2.9060299106404635e-05,-1.2381365016326454e-13,0.0,0.0,-2.0219187981727056,0.09570341606759084
111,9.249999999999996,3.256427990944488e-14,0.0,0.0006370287255226068,2.9594672133730486e-05,-1.1846569404839307e-13,0.0,0.0,-1.943473036078379,0.0948814451239319
112,9.33333333333333,3.254325395519251e-14,0.0,0.0005954467466846771,3.0110772944151678e-05,-1.1959727758277214e-13,0.0,0.0,-1.8680504319482902,0.09407442646883672
113,9.416666666666664,3.207218714594887e-14,0.0,0.0005555115093879345,3.0608810553300615e-05,-1.1759233896335325e-13,0.0,0.0,-1.7955604293482286,0.0932816879523101
114,9.499999999999998,3.0902933790463437e-14,0.0,0.0005171727524759719,3.108903837803315e-05,-1.1376620693234839e-13,0.0,0.0,-1.7259130218208785,0.09250259115055763
115,9.583333333333332,2.707550364314867e-14,0.0,0.00048038059820713214,3.155174822945955e-05,-9.897111436597685e-14,0.0,0.0,-1.6590189615272521,0.09173652998963559
116,9.666666666666666,2.7748465616133067e-14,0.0,0.00044508566140046,3.19972647599007e-05,-1.0053796622026653e-13,0.0,0.0,-1.5947899474423606,0.09098292939928973
117,9.75,2.5780078132535457e-14,0.0,0.00041123914739424165,3.242594035685309e-05,-9.4610083799159e-14,0.0,0.0,-1.5331387939992145,0.09024124399862546
118,9.833333333333334,2.6040836110414674e-14,0.0,0.0003787929393546958,3.283815047183094e-05,-9.439337098214214e-14,0.0,0.0,-1.4739795811286374,0.089510956814973
119,9.916666666666668,2.6528730254905647e-14,0.0,0.00034769967549141273,3.323428936797167e-05,-9.693787937545662e-14,0.0,0.0,-1.41722778666817,0.0887915780370536
120,10.000000000000002,2.3395271605214045e-14,0.0,0.0003179128167478968,3.361476626734415e-05,-8.568776927726931e-14,0.0,0.0,-1.3628004021404019,0.0880826438033209
121,10.083333333333336,2.4934677047299928e-14,0.0,0.00028938670554008034,3.3980001876851224e-05,-9.057046541103369e-14,0.0,0.0,-1.3106160329056027,0.08738371502613003
122,10.16666666666667,2.3378460699580307e-14,0.0,0.0002620766161153514,3.4330425270306165e-05,-8.616117960457871e-14,0.0,0.0,-1.2605949836911792,0.08669437625219963
123,10.250000000000004,2.3462564516589765e-14,0.0,0.00023593879709834717,3.466647110356817e-05,-8.534517116453738e-14,0.0,0.0,-1.2126593304954012,0.0860142345596453
124,10.333333333333337,2.236060407248005e-14,0.0,0.0002109305067799945,3.498857713942314e-05,-8.100941193182797e-14,0.0,0.0,-1.166732979837502,0.08534291849170758
125,10.416666666666671,1.9534252505858994e-14,0.0,0.00018701004169255526,3.5297182059107134e-05,-7.187449065278391e-14,0.0,0.0,-1.1227417163091995,0.08468007702714854
126,10.500000000000005,2.0560473511742134e-14,0.0,0.00016413675899685023,3.559272353786859e-05,-7.469821830704456e-14,0.0,0.0,-1.0806132393490566,0.08402537858716014
127,10.58333333333334,1.6800352705416683e-14,0.0,0.00014227109318918664,3.587563656272289e-05,-6.082429918024438e-14,0.0,0.0,-1.0402771901289862,0.0833785100785133
